iterations,slope,intercept
827500,609.852600342411,226401.22019049487
828000,609.8526003086693,226401.2201926429
828500,609.8526002753516,226401.22019476394
829000,609.8526002424513,226401.2201968584
829500,609.8526002099615,226401.22019892672
830000,609.8526001778755,226401.22020096934
830500,609.8526001462104,226401.22020298525
831000,609.8526001149444,226401.22020497566
831500,609.8526000840628,226401.2202069416
832000,609.8526000535645,226401.22020888323
832500,609.8526000234732,226401.22021079884
833000,609.8525999937464,226401.22021269126
833500,609.852599964389,226401.22021456025
834000,609.8525999354215,226401.22021640433
834500,609.8525999067963,226401.2202182266
835000,609.8525998785528,226401.22022002467
835500,609.8525998506532,226401.22022180076
836000,609.8525998231097,226401.22022355426
836500,609.8525997959135,226401.22022528556
837000,609.8525997690589,226401.2202269952
837500,609.8525997425429,226401.2202286832
838000,609.8525997163654,226401.22023034975
838500,609.8525996905058,226401.22023199595
839000,609.8525996649929,226401.22023362017
839500,609.8525996397749,226401.22023522563
840000,609.8525996149026,226401.22023680896
840500,609.8525995903319,226401.2202383732
841000,609.8525995660548,226401.22023991865
841500,609.8525995421172,226401.22024144258
842000,609.8525995184639,226401.22024294842
842500,609.8525994950926,226401.2202444363
843000,609.8525994720467,226401.22024590336
843500,609.8525994492834,226401.22024735252
844000,609.8525994267953,226401.22024878417
844500,609.8525994045806,226401.22025019838
845000,609.8525993826773,226401.22025159272
845500,609.8525993610426,226401.22025297003
846000,609.8525993396736,226401.22025433043
846500,609.8525993185682,226401.22025567404
847000,609.8525992977239,226401.22025700103
847500,609.8525992771539,226401.22025831047
848000,609.8525992568522,226401.2202596029
848500,609.8525992368034,226401.22026087926
849000,609.8525992170046,226401.2202621397
849500,609.8525991974534,226401.22026338434
850000,609.8525991781474,226401.2202646134
850500,609.8525991590845,226401.22026582697
851000,609.8525991402618,226401.22026702526
851500,609.8525991216766,226401.22026820842
852000,609.8525991033259,226401.22026937664
852500,609.8525990852075,226401.2202705301
853000,609.8525990673181,226401.22027166895
853500,609.852599049655,226401.2202727934
854000,609.8525990322155,226401.22027390363
854500,609.8525990149958,226401.22027499985
855000,609.8525989979933,226401.22027608225
855500,609.8525989812046,226401.22027715103
856000,609.8525989646263,226401.22027820643
856500,609.8525989482549,226401.22027924864
857000,609.8525989320872,226401.2202802779
857500,609.8525989161195,226401.2202812944
858000,609.8525989003488,226401.22028229843
858500,609.8525988848056,226401.22028328796
859000,609.8525988694552,226401.22028426517
859500,609.852598854293,226401.2202852304
860000,609.852598839315,226401.2202861839
860500,609.8525988245171,226401.22028712594
861000,609.8525988098949,226401.2202880568
861500,609.8525987954954,226401.22028897356
862000,609.8525987812731,226401.22028987895
862500,609.8525987672176,226401.22029077372
863000,609.852598753324,226401.2202916582
863500,609.8525987396101,226401.2202925313
864000,609.8525987261019,226401.22029339123
864500,609.8525987127458,226401.22029424147
865000,609.8525986995364,226401.22029508237
865500,609.8525986865084,226401.22029591183
866000,609.8525986736688,226401.22029672918
866500,609.8525986609646,226401.22029753792
867000,609.8525986483936,226401.22029833827
867500,609.8525986360478,226401.2202991242
868000,609.8525986238254,226401.22029990226
868500,609.8525986117205,226401.22030067284
869000,609.8525985998352,226401.22030142954
869500,609.85259858807,226401.2203021785
870000,609.8525985764132,226401.22030292064
870500,609.8525985649803,226401.22030364844
871000,609.8525985536447,226401.22030437004
871500,609.852598542445,226401.2203050831
872000,609.8525985314277,226401.22030578443
872500,609.852598520492,226401.22030648057
873000,609.8525985097494,226401.2203071645
873500,609.8525984991165,226401.22030784137
874000,609.8525984886026,226401.22030851076
874500,609.852598478264,226401.2203091689
875000,609.8525984679823,226401.2203098234
875500,609.8525984579253,226401.2203104637
876000,609.85259844792,226401.2203111006
876500,609.8525984380917,226401.22031172633
877000,609.8525984283534,226401.22031234624
877500,609.8525984187538,226401.22031295742
878000,609.8525984092722,226401.22031356097
878500,609.8525983999011,226401.2203141576
879000,609.8525983906661,226401.22031474547
879500,609.8525983815235,226401.22031532755
880000,609.8525983725244,226401.2203159004
880500,609.8525983636104,226401.22031646792
881000,609.8525983548352,226401.2203170265
881500,609.8525983461498,226401.2203175795
882000,609.8525983375862,226401.2203181246
882500,609.8525983291294,226401.22031866302
883000,609.8525983207647,226401.22031919548
883500,609.8525983125364,226401.22031971934
884000,609.8525983043573,226401.22032023998
884500,609.8525982963575,226401.2203207493
885000,609.8525982883579,226401.22032125862
885500,609.8525982805787,226401.2203217538
886000,609.8525982728075,226401.22032224856
886500,609.8525982651844,226401.2203227338
887000,609.8525982576417,226401.22032321402
887500,609.8525982501588,226401.22032369033
888000,609.8525982428449,226401.220324156
888500,609.8525982355308,226401.22032462165
889000,609.8525982283994,226401.22032507558
889500,609.852598221314,226401.2203255267
890000,609.8525982142874,226401.22032597396
890500,609.8525982074304,226401.22032641052
891000,609.8525982005734,226401.22032684708
891500,609.8525981938608,226401.22032727435
892000,609.8525981872325,226401.22032769636
892500,609.8525981806041,226401.22032811836
893000,609.852598174185,226401.22032852695
893500,609.8525981677852,226401.2203289344
894000,609.8525981614087,226401.22032934029
894500,609.8525981552374,226401.2203297332
895000,609.8525981490661,226401.2203301261
895500,609.8525981429368,226401.22033051623
896000,609.8525981369942,226401.22033089458
896500,609.8525981310515,226401.22033127293
897000,609.8525981251439,226401.22033164895
897500,609.8525981194298,226401.22033201274
898000,609.8525981137157,226401.22033237654
898500,609.8525981080022,226401.22033274022
899000,609.8525981025164,226401.22033308947
899500,609.8525980970309,226401.22033343872
900000,609.8525980915452,226401.22033378796
900500,609.8525980862241,226401.22033412664
901000,609.8525980809671,226401.22033446134
901500,609.8525980757103,226401.22033479603
902000,609.8525980705203,226401.22033512636
902500,609.8525980654919,226401.2203354465
903000,609.8525980604635,226401.22033576664
903500,609.8525980554351,226401.2203360868
904000,609.8525980505697,226401.22033639645
904500,609.8525980457699,226401.22033670204
905000,609.8525980409701,226401.22033700763
905500,609.8525980361702,226401.22033731322
906000,609.8525980315901,226401.22033760473
906500,609.8525980270189,226401.22033789576
907000,609.8525980224475,226401.2203381868
907500,609.8525980178812,226401.22033847743
908000,609.8525980135385,226401.22033875392
908500,609.8525980091957,226401.2203390304
909000,609.852598004853,226401.2203393069
909500,609.8525980005103,226401.22033958338
910000,609.8525979963676,226401.22033984703
910500,609.8525979922534,226401.22034010896
911000,609.8525979881393,226401.2203403709
911500,609.8525979840251,226401.22034063283
912000,609.8525979800252,226401.2203408874
912500,609.8525979761396,226401.2203411348
913000,609.852597972254,226401.22034138217
913500,609.8525979683684,226401.22034162955
914000,609.8525979644828,226401.22034187693
914500,609.852597960795,226401.22034211163
915000,609.852597957138,226401.22034234446
915500,609.8525979534809,226401.2203425773
916000,609.8525979498239,226401.22034281012
916500,609.852597946167,226401.22034304295
917000,609.8525979427251,226401.220343262
917500,609.8525979392966,226401.22034348027
918000,609.8525979358682,226401.22034369854
918500,609.8525979324396,226401.22034391682
919000,609.8525979290113,226401.2203441351
919500,609.8525979257403,226401.22034434325
920000,609.8525979225404,226401.22034454698
920500,609.8525979193405,226401.2203447507
921000,609.8525979161406,226401.22034495443
921500,609.8525979129408,226401.22034515816
922000,609.8525979097549,226401.2203453609
922500,609.8525979067836,226401.22034555007
923000,609.8525979038122,226401.22034573925
923500,609.8525979008409,226401.22034592842
924000,609.8525978978695,226401.2203461176
924500,609.8525978948982,226401.22034630677
925000,609.8525978919275,226401.22034649583
925500,609.8525978891844,226401.22034667045
926000,609.8525978864417,226401.22034684508
926500,609.8525978836989,226401.2203470197
927000,609.8525978809561,226401.22034719432
927500,609.8525978782134,226401.22034736894
928000,609.8525978754706,226401.22034754357
928500,609.8525978728278,226401.22034771173
929000,609.8525978703136,226401.2203478718
929500,609.8525978677993,226401.22034803187
930000,609.8525978652851,226401.22034819194
930500,609.852597862771,226401.220348352
931000,609.8525978602568,226401.22034851208
931500,609.8525978577426,226401.22034867216
932000,609.8525978552913,226401.22034882812
932500,609.8525978530057,226401.22034897364
933000,609.8525978507199,226401.22034911916
933500,609.8525978484344,226401.22034926468
934000,609.8525978461487,226401.2203494102
934500,609.8525978438631,226401.22034955572
935000,609.8525978415774,226401.22034970124
935500,609.8525978392918,226401.22034984676
936000,609.8525978370969,226401.2203499864
936500,609.8525978350399,226401.22035011736
937000,609.8525978329828,226401.22035024833
937500,609.8525978309258,226401.2203503793
938000,609.8525978288686,226401.22035051027
938500,609.8525978268116,226401.22035064123
939000,609.8525978247545,226401.2203507722
939500,609.8525978226975,226401.22035090317
940000,609.8525978206404,226401.22035103414
940500,609.8525978187304,226401.22035115564
941000,609.8525978169018,226401.22035127206
941500,609.8525978150733,226401.22035138847
942000,609.8525978132449,226401.2203515049
942500,609.8525978114163,226401.2203516213
943000,609.8525978095878,226401.22035173772
943500,609.8525978077594,226401.22035185414
944000,609.8525978059308,226401.22035197055
944500,609.8525978041023,226401.22035208697
945000,609.8525978022737,226401.22035220338
945500,609.852597800627,226401.22035230813
946000,609.8525977990271,226401.22035241
946500,609.8525977974272,226401.22035251185
947000,609.8525977958273,226401.22035261372
947500,609.8525977942272,226401.22035271558
948000,609.8525977926273,226401.22035281744
948500,609.8525977910274,226401.2203529193
949000,609.8525977894274,226401.22035302117
949500,609.8525977878274,226401.22035312303
950000,609.8525977862274,226401.2203532249
950500,609.8525977846275,226401.22035332676
951000,609.8525977831513,226401.22035342065
951500,609.85259778178,226401.22035350796
952000,609.8525977804086,226401.22035359527
952500,609.8525977790372,226401.22035368258
953000,609.8525977776658,226401.2203537699
953500,609.8525977762944,226401.2203538572
954000,609.8525977749231,226401.22035394452
954500,609.8525977735517,226401.22035403183
955000,609.8525977721803,226401.22035411914
955500,609.8525977708089,226401.22035420645
956000,609.8525977694375,226401.22035429376
956500,609.8525977680661,226401.22035438108
957000,609.8525977666948,226401.2203544684
957500,609.8525977654169,226401.22035454964
958000,609.8525977642742,226401.2203546224
958500,609.8525977631313,226401.22035469516
959000,609.8525977619885,226401.22035476792
959500,609.8525977608456,226401.22035484068
960000,609.8525977597028,226401.22035491344
960500,609.8525977585599,226401.2203549862
961000,609.8525977574171,226401.22035505896
961500,609.8525977562743,226401.22035513172
962000,609.8525977551316,226401.22035520448
962500,609.8525977539887,226401.22035527724
963000,609.8525977528459,226401.22035535
963500,609.8525977517031,226401.22035542276
964000,609.8525977505602,226401.22035549552
964500,609.8525977494174,226401.22035556828
965000,609.8525977482745,226401.22035564104
965500,609.8525977472816,226401.22035570416
966000,609.8525977463673,226401.22035576237
966500,609.8525977454531,226401.22035582058
967000,609.8525977445388,226401.2203558788
967500,609.8525977436245,226401.220355937
968000,609.8525977427103,226401.2203559952
968500,609.8525977417961,226401.2203560534
969000,609.8525977408818,226401.22035611162
969500,609.8525977399676,226401.22035616983
970000,609.8525977390533,226401.22035622803
970500,609.8525977381389,226401.22035628624
971000,609.8525977372248,226401.22035634445
971500,609.8525977363105,226401.22035640266
972000,609.8525977353963,226401.22035646086
972500,609.8525977344821,226401.22035651907
973000,609.8525977335678,226401.22035657728
973500,609.8525977326535,226401.2203566355
974000,609.8525977317393,226401.2203566937
974500,609.852597730825,226401.2203567519
975000,609.8525977299107,226401.2203568101
975500,609.8525977292156,226401.22035685426
976000,609.8525977285301,226401.22035689792
976500,609.8525977278443,226401.22035694157
977000,609.8525977271587,226401.22035698523
977500,609.8525977264729,226401.22035702888
978000,609.8525977257873,226401.22035707254
978500,609.8525977251015,226401.2203571162
979000,609.8525977244159,226401.22035715985
979500,609.8525977237302,226401.2203572035
980000,609.8525977230445,226401.22035724716
980500,609.8525977223588,226401.22035729082
981000,609.8525977216731,226401.22035733447
981500,609.8525977209874,226401.22035737813
982000,609.8525977203018,226401.2203574218
982500,609.852597719616,226401.22035746544
983000,609.8525977189304,226401.2203575091
983500,609.8525977182447,226401.22035755275
984000,609.852597717559,226401.2203575964
984500,609.8525977168732,226401.22035764006
985000,609.8525977161876,226401.22035768372
985500,609.8525977155018,226401.22035772738
986000,609.8525977148162,226401.22035777103
986500,609.8525977141305,226401.2203578147
987000,609.8525977134449,226401.22035785834
987500,609.8525977127591,226401.220357902
988000,609.8525977120735,226401.22035794565
988500,609.8525977115471,226401.22035797907
989000,609.85259771109,226401.22035800817
989500,609.852597710633,226401.22035803727
990000,609.8525977101757,226401.22035806638
990500,609.8525977097187,226401.22035809548
991000,609.8525977092615,226401.22035812458
991500,609.8525977088043,226401.2203581537
992000,609.8525977083472,226401.2203581828
992500,609.8525977078901,226401.2203582119
993000,609.852597707433,226401.220358241
993500,609.8525977069759,226401.2203582701
994000,609.8525977065187,226401.2203582992
994500,609.8525977060616,226401.2203583283
995000,609.8525977056045,226401.22035835742
995500,609.8525977051473,226401.22035838652
996000,609.8525977046902,226401.22035841562
996500,609.8525977042331,226401.22035844473
997000,609.852597703776,226401.22035847383
997500,609.8525977033189,226401.22035850293
998000,609.8525977028617,226401.22035853204
998500,609.8525977024046,226401.22035856114
999000,609.8525977019475,226401.22035859025
999500,609.8525977014904,226401.22035861935
1000000,609.8525977010332,226401.22035864845
1000500,609.8525977005761,226401.22035867756
1001000,609.852597700119,226401.22035870666
1001500,609.8525976996618,226401.22035873577
1002000,609.8525976992046,226401.22035876487
1002500,609.8525976987476,226401.22035879397
1003000,609.8525976982904,226401.22035882308
1003500,609.8525976978333,226401.22035885218
1004000,609.8525976973762,226401.22035888128
1004500,609.852597696919,226401.2203589104
1005000,609.8525976964619,226401.2203589395
1005500,609.8525976960049,226401.2203589686
1006000,609.8525976955476,226401.2203589977
1006500,609.8525976950906,226401.2203590268
1007000,609.8525976946335,226401.2203590559
1007500,609.8525976941763,226401.220359085
1008000,609.8525976937889,226401.22035910957
1008500,609.8525976935604,226401.22035912413
1009000,609.8525976933319,226401.22035913868
1009500,609.8525976931032,226401.22035915323
1010000,609.8525976928747,226401.22035916778
1010500,609.8525976926461,226401.22035918233
1011000,609.8525976924176,226401.2203591969
1011500,609.852597692189,226401.22035921144
1012000,609.8525976919605,226401.220359226
1012500,609.8525976917318,226401.22035924054
1013000,609.8525976915033,226401.2203592551
1013500,609.8525976912747,226401.22035926965
1014000,609.8525976910462,226401.2203592842
1014500,609.8525976908176,226401.22035929875
1015000,609.8525976905889,226401.2203593133
1015500,609.8525976903605,226401.22035932785
1016000,609.8525976901319,226401.2203593424
1016500,609.8525976899034,226401.22035935696
1017000,609.8525976896748,226401.2203593715
1017500,609.8525976894463,226401.22035938606
1018000,609.8525976892176,226401.2203594006
1018500,609.8525976889891,226401.22035941517
1019000,609.8525976887605,226401.22035942972
1019500,609.8525976885319,226401.22035944427
1020000,609.8525976883034,226401.22035945882
1020500,609.8525976880749,226401.22035947337
1021000,609.8525976878462,226401.22035948792
1021500,609.8525976876177,226401.22035950248
1022000,609.8525976873891,226401.22035951703
1022500,609.8525976871606,226401.22035953158
1023000,609.8525976869321,226401.22035954613
1023500,609.8525976867035,226401.22035956068
1024000,609.852597686475,226401.22035957524
1024500,609.8525976862463,226401.2203595898
1025000,609.8525976860177,226401.22035960434
1025500,609.8525976857892,226401.2203596189
1026000,609.8525976855607,226401.22035963344
1026500,609.8525976853321,226401.220359648
1027000,609.8525976851035,226401.22035966255
1027500,609.8525976848749,226401.2203596771
1028000,609.8525976846463,226401.22035969165
1028500,609.8525976844178,226401.2203597062
1029000,609.8525976841892,226401.22035972076
1029500,609.8525976839607,226401.2203597353
1030000,609.8525976837321,226401.22035974986
1030500,609.8525976835035,226401.2203597644
1031000,609.852597683275,226401.22035977896
1031500,609.8525976830465,226401.22035979351
1032000,609.8525976828179,226401.22035980807
1032500,609.8525976825892,226401.22035982262
1033000,609.8525976823607,226401.22035983717
1033500,609.8525976821322,226401.22035985172
1034000,609.8525976819036,226401.22035986627
1034500,609.8525976816751,226401.22035988083
1035000,609.8525976814465,226401.22035989538
1035500,609.8525976812178,226401.22035990993
1036000,609.8525976809893,226401.22035992448
1036500,609.8525976807608,226401.22035993903
1037000,609.8525976805322,226401.2203599536
1037500,609.8525976803037,226401.22035996814
1038000,609.8525976800751,226401.2203599827
1038500,609.8525976798466,226401.22035999724
1039000,609.8525976796179,226401.2203600118
1039500,609.8525976793894,226401.22036002635
1040000,609.8525976791608,226401.2203600409
1040500,609.8525976789323,226401.22036005545
1041000,609.8525976787037,226401.22036007
1041500,609.8525976784751,226401.22036008455
1042000,609.8525976782465,226401.2203600991
1042500,609.8525976780179,226401.22036011366
1043000,609.8525976777895,226401.2203601282
1043500,609.8525976775609,226401.22036014276
1044000,609.8525976773324,226401.2203601573
1044500,609.8525976771037,226401.22036017186
1045000,609.8525976768752,226401.22036018642
1045500,609.8525976766466,226401.22036020097
1046000,609.8525976764181,226401.22036021552
1046500,609.8525976761895,226401.22036023007
1047000,609.8525976759609,226401.22036024462
1047500,609.8525976758493,226401.22036025164
1048000,609.8525976758493,226401.22036025164
1048500,609.8525976758493,226401.22036025164
1049000,609.8525976758493,226401.22036025164
1049500,609.8525976758493,226401.22036025164
1050000,609.8525976758493,226401.22036025164
1050500,609.8525976758493,226401.22036025164
1051000,609.8525976758493,226401.22036025164
1051500,609.8525976758493,226401.22036025164
1052000,609.8525976758493,226401.22036025164
1052500,609.8525976758493,226401.22036025164
1053000,609.8525976758493,226401.22036025164
1053500,609.8525976758493,226401.22036025164
1054000,609.8525976758493,226401.22036025164
1054500,609.8525976758493,226401.22036025164
1055000,609.8525976758493,226401.22036025164
1055500,609.8525976758493,226401.22036025164
1056000,609.8525976758493,226401.22036025164
1056500,609.8525976758493,226401.22036025164
1057000,609.8525976758493,226401.22036025164
1057500,609.8525976758493,226401.22036025164
1058000,609.8525976758493,226401.22036025164
1058500,609.8525976758493,226401.22036025164
1059000,609.8525976758493,226401.22036025164
1059500,609.8525976758493,226401.22036025164
1060000,609.8525976758493,226401.22036025164
1060500,609.8525976758493,226401.22036025164
1061000,609.8525976758493,226401.22036025164
1061500,609.8525976758493,226401.22036025164
1062000,609.8525976758493,226401.22036025164
1062500,609.8525976758493,226401.22036025164
1063000,609.8525976758493,226401.22036025164
1063500,609.8525976758493,226401.22036025164
1064000,609.8525976758493,226401.22036025164
1064500,609.8525976758493,226401.22036025164
1065000,609.8525976758493,226401.22036025164
1065500,609.8525976758493,226401.22036025164
1066000,609.8525976758493,226401.22036025164
1066500,609.8525976758493,226401.22036025164
1067000,609.8525976758493,226401.22036025164
1067500,609.8525976758493,226401.22036025164
1068000,609.8525976758493,226401.22036025164
1068500,609.8525976758493,226401.22036025164
1069000,609.8525976758493,226401.22036025164
1069500,609.8525976758493,226401.22036025164
1070000,609.8525976758493,226401.22036025164
1070500,609.8525976758493,226401.22036025164
1071000,609.8525976758493,226401.22036025164
1071500,609.8525976758493,226401.22036025164
1072000,609.8525976758493,226401.22036025164
1072500,609.8525976758493,226401.22036025164
1073000,609.8525976758493,226401.22036025164
1073500,609.8525976758493,226401.22036025164
1074000,609.8525976758493,226401.22036025164
1074500,609.8525976758493,226401.22036025164
1075000,609.8525976758493,226401.22036025164
1075500,609.8525976758493,226401.22036025164
1076000,609.8525976758493,226401.22036025164
1076500,609.8525976758493,226401.22036025164
1077000,609.8525976758493,226401.22036025164
1077500,609.8525976758493,226401.22036025164
1078000,609.8525976758493,226401.22036025164
1078500,609.8525976758493,226401.22036025164
1079000,609.8525976758493,226401.22036025164
1079500,609.8525976758493,226401.22036025164
1080000,609.8525976758493,226401.22036025164
1080500,609.8525976758493,226401.22036025164
1081000,609.8525976758493,226401.22036025164
1081500,609.8525976758493,226401.22036025164
1082000,609.8525976758493,226401.22036025164
1082500,609.8525976758493,226401.22036025164
1083000,609.8525976758493,226401.22036025164
1083500,609.8525976758493,226401.22036025164
1084000,609.8525976758493,226401.22036025164
1084500,609.8525976758493,226401.22036025164
1085000,609.8525976758493,226401.22036025164
1085500,609.8525976758493,226401.22036025164
1086000,609.8525976758493,226401.22036025164
1086500,609.8525976758493,226401.22036025164
1087000,609.8525976758493,226401.22036025164
1087500,609.8525976758493,226401.22036025164
1088000,609.8525976758493,226401.22036025164
1088500,609.8525976758493,226401.22036025164
1089000,609.8525976758493,226401.22036025164
1089500,609.8525976758493,226401.22036025164
1090000,609.8525976758493,226401.22036025164
1090500,609.8525976758493,226401.22036025164
1091000,609.8525976758493,226401.22036025164
1091500,609.8525976758493,226401.22036025164
1092000,609.8525976758493,226401.22036025164
1092500,609.8525976758493,226401.22036025164
1093000,609.8525976758493,226401.22036025164
1093500,609.8525976758493,226401.22036025164
1094000,609.8525976758493,226401.22036025164
1094500,609.8525976758493,226401.22036025164
1095000,609.8525976758493,226401.22036025164
1095500,609.8525976758493,226401.22036025164
1096000,609.8525976758493,226401.22036025164
1096500,609.8525976758493,226401.22036025164
1097000,609.8525976758493,226401.22036025164
1097500,609.8525976758493,226401.22036025164
1098000,609.8525976758493,226401.22036025164
1098500,609.8525976758493,226401.22036025164
1099000,609.8525976758493,226401.22036025164
1099500,609.8525976758493,226401.22036025164
1100000,609.8525976758493,226401.22036025164
